_status,_productId,_name,_quantity,_mrp,_whId,_snapshot,_location,_area,_rackId,_binId,_barcode,_newLocation,_newArea,_newRack,_newBin,_towhId,serialNo
Pending,PR17752,KPB - Biscuit (1011),1,8020,WMF3,WH35812,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32323265,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17752,KPB - Biscuit (1011),1,8020,WMF3,WH35813,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32323265,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17752,KPB - Biscuit (1011),1,8020,WMF3,WH35814,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32323265,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17752,KPB - Biscuit (1011),1,8020,WMF3,WH35815,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32323265,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17752,KPB - Biscuit (1011),1,8020,WMF3,WH35816,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32323265,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17776,KPB - Biscuit (1012),1,4700,WMF3,WH35825,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810815,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17776,KPB - Biscuit (1012),1,4700,WMF3,WH35826,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810815,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17776,KPB - Biscuit (1012),1,4700,WMF3,WH35827,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810815,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17776,KPB - Biscuit (1012),1,4700,WMF3,WH35828,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810815,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17776,KPB - Biscuit (1012),1,4700,WMF3,WH35829,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810815,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17787,KPB - Biscuit (1014),1,3880,WMF3,WH35817,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810859,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17787,KPB - Biscuit (1014),1,3880,WMF3,WH35818,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810859,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17787,KPB - Biscuit (1014),1,3880,WMF3,WH35819,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810859,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17787,KPB - Biscuit (1014),1,3880,WMF3,WH35820,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810859,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17787,KPB - Biscuit (1014),1,3880,WMF3,WH35821,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810859,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17299,"KPB - Boost, Bournvita & Horlicks Health Drinks (10007)",1,4110,WMF3,WH34289,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,35509931490,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34340,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34341,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34342,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34343,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34344,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34345,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34346,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34347,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34348,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH34349,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35304,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35305,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35306,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35307,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35308,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35309,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35310,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35311,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35312,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17813,"KPB - Boost, Horlicks & MTR Health Drinks (1002)",1,3738,WMF3,WH35313,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365940A,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34300,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34301,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34302,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34303,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34304,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34305,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34306,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34307,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34308,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34309,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34320,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34321,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34322,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34323,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34324,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34325,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
Pending,PR17819,"KPB - Boost, Horlicks & MTR Health Drinks (1003)",1,3288,WMF3,WH34326,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43371166D,Normal,Beauty,Rack-1,Bin-1,WMF3,
