_status,_productId,_name,_quantity,_mrp,_whId,_snapshot,_location,_area,_rackId,_binId,_barcode,_newLocation,_newArea,_newRack,_newBin,_towhId,_autoApprove,serialNo
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34351,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000483
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34352,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000484
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34353,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000485
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34354,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000486
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34355,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000487
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34356,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000488
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34357,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000489
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34358,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000490
Pending,PR17812,KPB - Parachute Hair Oil (1001),1,1230,WMF3,WH34359,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43365538B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000491
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34330,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000512
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34331,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000513
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34332,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000514
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34333,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000515
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34334,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000516
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34335,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000517
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34336,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000518
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34337,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000519
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34338,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000520
Pending,PR17818,KPB - Parachute Hair Oil (1002),1,2016,WMF3,WH34339,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43370764A,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000521
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35261,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000739
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35262,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000740
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35263,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000741
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35264,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000742
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35265,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000743
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35266,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000744
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35267,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000745
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35268,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000746
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35269,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000747
Pending,PR17810,KPB - Soap (1001),1,4504,WMF3,WH35270,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43363394B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000748
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35130,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000769
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35131,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000770
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35132,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000771
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35133,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000772
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35134,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000773
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35135,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000774
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35136,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000775
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35137,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000776
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35138,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000777
Pending,PR17289,KPB - Soap (1005),1,5504,WMF3,WH35139,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,5.04113E+11,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000778
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35245,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000749
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35246,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000750
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35247,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000751
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35248,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000752
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35249,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000753
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35250,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000754
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35251,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000755
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35255,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35256,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000757
Pending,PR17834,KPB - Soap (1006),1,6720,WMF3,WH35257,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,43383762B,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000758
Pending,PR17753,KPB - Soap (1011),1,5332,WMF3,WH35807,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32336405,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000878
Pending,PR17753,KPB - Soap (1011),1,5332,WMF3,WH35808,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32336405,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000879
Pending,PR17753,KPB - Soap (1011),1,5332,WMF3,WH35809,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32336405,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000880
Pending,PR17753,KPB - Soap (1011),1,5332,WMF3,WH35810,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32336405,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000881
Pending,PR17753,KPB - Soap (1011),1,5332,WMF3,WH35811,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32336405,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000882
Pending,PR17778,KPB - Soap (1012),1,4512,WMF3,WH35793,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810824,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000843
Pending,PR17778,KPB - Soap (1012),1,4512,WMF3,WH35794,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810824,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000844
Pending,PR17778,KPB - Soap (1012),1,4512,WMF3,WH35795,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810824,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000845
Pending,PR17778,KPB - Soap (1012),1,4512,WMF3,WH35796,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810824,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000846
Pending,PR17778,KPB - Soap (1012),1,4512,WMF3,WH35797,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,923810824,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000847
Pending,PR17798,KPB - Soap (1013),1,4382,WMF3,WH35750,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23239633DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000800
Pending,PR17798,KPB - Soap (1013),1,4382,WMF3,WH35751,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23239633DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000801
Pending,PR17798,KPB - Soap (1013),1,4382,WMF3,WH35752,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23239633DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000802
Pending,PR17798,KPB - Soap (1013),1,4382,WMF3,WH35753,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23239633DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000803
Pending,PR17798,KPB - Soap (1013),1,4382,WMF3,WH35754,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23239633DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000804
Pending,PR17800,KPB - Soap (1014),1,4587,WMF3,WH35772,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23241245DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000822
Pending,PR17800,KPB - Soap (1014),1,4587,WMF3,WH35773,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23241245DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000823
Pending,PR17800,KPB - Soap (1014),1,4587,WMF3,WH35774,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23241245DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000824
Pending,PR17800,KPB - Soap (1014),1,4587,WMF3,WH35775,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23241245DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000825
Pending,PR17800,KPB - Soap (1014),1,4587,WMF3,WH35776,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23241245DF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000826
Pending,PR17754,KPB - Toothpaste (1011),1,5904,WMF3,WH35804,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32342537,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000875
Pending,PR17754,KPB - Toothpaste (1011),1,5904,WMF3,WH35805,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32342537,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000876
Pending,PR17754,KPB - Toothpaste (1011),1,5904,WMF3,WH35806,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,32342537,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000877
Pending,PR17793,KPB - Toothpaste (1012),1,6140,WMF3,WH35190,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000787
Pending,PR17793,KPB - Toothpaste (1012),1,6140,WMF3,WH35191,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000788
Pending,PR17793,KPB - Toothpaste (1012),1,6140,WMF3,WH35192,KPB-HOLDING,KPB-HOLDINGAR-WMF3-2,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000789
Pending,PR17793,KPB - Toothpaste (1012),1,5552,WMF3,WH35801,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000867
Pending,PR17793,KPB - Toothpaste (1012),1,5552,WMF3,WH35802,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000868
Pending,PR17793,KPB - Toothpaste (1012),1,5552,WMF3,WH35803,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23234549FEFEF,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000869
Pending,PR17801,KPB - Toothpaste (1014),1,4859,WMF3,WH35782,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23242237AD,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000832
Pending,PR17801,KPB - Toothpaste (1014),1,4859,WMF3,WH35783,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23242237AD,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000833
Pending,PR17801,KPB - Toothpaste (1014),1,4859,WMF3,WH35784,KPB-HOLDING,KPB-HOLDINGAR-WMF3-1,Rack-1,Bin-1,23242237AD,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,KPB2000834
Pending,PR17842,Testing KPB Product,9,600,WMF3,WH33701,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,87463587345,Normal,NormalAR-WMF3-1,Rack-1,Bin-1,WMF3,true,
