created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
2018-08-10 21:17:25,528269,PR10098,WMF1,24,0,2020-04-30,8901030691393,5,,0,,,,,,Clear (Rs. 1.50) Shampoo - Dandruff Clean (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:25,528176,PR10434,WMF1,20,0,2021-06-30,89006818,1,,0,,,,,,Dabur Hair Oil - Amla (45ml)
2018-08-10 21:17:25,529443,PR10232,WMF1,20,0,2020-06-30,8901314010728,2930,,0,,,,,,Colgate Dental Cream Toothpaste (50g)
2018-08-10 21:17:25,529502,PR13243,WMF1,25,0,2021-06-30,8902532045011B,20,,0,,,,,,Rorito (Rs. 5) Bmax Ball Pen - Black (1 PACKET x 5pcs)
2018-08-10 21:17:25,529501,PR13254,WMF1,25,0,2021-06-30,8902532045011,56,,0,,,,,,Rorito (Rs. 5) Bmax Ball Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:25,521660,PR11719,WMF1,25,0,2020-12-30,8901198115762,1,,0,,,,,,Luxor 949 Sketch Pen - Black (1 PACKET x 10pcs)
2018-08-10 21:17:25,523643,PR13255,WMF1,25,0,2020-12-30,8902532045301,5,,0,,,,,,Rorito (Rs.5 ) Fasty Gel Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:25,528577,PR11779,WMF1,30,0,2021-06-30,8907234003253BLK,10,,0,,,,,,Cello (Rs. 6) Faster Ball Point Pen - Black (1 PACKET x 5pcs)
2018-08-10 21:17:25,525696,PR11721,WMF1,25,0,2020-12-30,8901198115755,11,,0,,,,,,Luxor 976 Assorted Sketch Pen (1 PACKET x 12pcs)
2018-08-10 21:17:25,528578,PR11774,WMF1,30,0,2021-06-30,8907234003253,18,,0,,,,,,Cello (Rs. 6) Faster Ball Point Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:25,521396,PR14382,WMF1,24,0,2018-11-30,8901042965567,2,,0,,,,,,MTR (Rs. 2) Pickle - Lime (12g) (1 SHEET x 12pcs)
2018-08-10 21:17:25,526926,PR11634,WMF1,40,0,2020-12-30,469696,8,,0,,,,,,Supreme Stamp Pad - Medium (Violet)
2018-08-10 21:17:26,525812,PR14922,WMF1,25,0,2020-12-30,8901180243121S,1,,0,,,,,,Faber-Castell Wax Crayons (12 Shades)
2018-08-10 21:17:26,528409,PR11457,WMF1,24,0,2021-06-30,8901030564208,190,,0,,,,,,Surf Excel (Rs. 2) Quick Wash Detergent Powder (12g) (1 SHEET X 12 Sachets)
2018-08-10 21:17:26,527751,PR15638,WMF1,25,0,2019-05-30,8901052000944,41,,0,,,,,,Tata (Rs. 5) Gold Tea Poly Pack (11g) (1 SHEET x 10 Sachets)
2018-08-10 21:17:26,525734,PR11777,WMF1,35,0,0000-00-00,8904075211762,8,,0,,,,,,Cello (Rs. 7) Smarty Mechanical Pencil (0.5mm) (1 PACKET x 5pcs)
2018-08-10 21:17:26,517775,PR11478,WMF1,30,0,0000-00-00,8902979026161,18,,0,,,,,,Nyle (Rs. 1.50) Anti Hairfall Shampoo (5ml) (1 SHEET x 20 Sachets)
2018-08-10 21:17:26,526458,PR15284,WMF1,50,0,2020-12-30,23609129,8,,0,,,,,,Assorted Pencil Pouch
2018-08-10 21:17:26,525473,PR14911,WMF1,30,0,2020-12-30,8906001223023,13,,0,,,,,,Officemate Glue Stick (15g) 
2018-08-10 21:17:26,529532,PR15337,WMF1,22,0,2021-06-30,8901030588044,70,,0,,,,,,Surf Excel Detergent Powder - Easy Wash (200g)
2018-08-10 21:17:26,525465,PR14900,WMF1,60,0,2020-12-30,473515,4,,0,,,,,,Generic Shining Tape With Design (12mm) (1 PACKET x 10pcs)
2018-08-10 21:17:26,528579,PR10808,WMF1,35,0,2021-06-30,8907234001341Black,5,,0,,,,,,Cello (Rs. 7) Fine Grip Ball Pen - Black (1 PACKET x 5pcs)
2018-08-10 21:17:26,528580,PR11789,WMF1,35,0,2021-06-30,8907234001341RED,6,,0,,,,,,Cello (Rs. 7) Fine Grip Ball Point Pen - Red (1 PACKET x 5pcs)
2018-08-10 21:17:26,521801,PR15538,WMF1,32,0,0000-00-00,472382,4,,0,,,,,,Eyetex Dazzler Eyebrow Pencil (1.5g) - HB
2018-08-10 21:17:26,521784,PR15307,WMF1,32,0,2020-01-30,472356,125,,0,,,,,,Eyetex Dazzler Eyebrow Pencil (1.5g)
2018-08-10 21:17:26,528881,PR10395,WMF1,25,0,2020-05-30,8901030587795,36,,0,,,,,,Lifebuoy Hand Wash - Total 10 (80ml)
2018-08-10 21:17:26,529439,PR10237,WMF1,30,0,2021-06-30,8901314307194,78,,0,,,,,,Colgate Black Zigzag Toothbrush - Medium
2018-08-10 21:17:26,529485,PR10502,WMF1,24,0,2020-06-30,4902430819572,16,,0,,,,,,Ariel (Rs. 2) Detergent Powder (12g) (1 SHEET X 12 Sachets)
